year,month,ts,fishery,bin,value,week
2016,8,259,2,76,86,1
2016,8,259,2,77,95,1
2016,8,259,2,78,53,1
2016,8,259,2,79,71,1
2016,8,259,2,80,57,1
2016,8,259,2,81,51,1
2016,8,259,2,82,42,1
2016,8,259,2,83,40,1
2016,8,259,2,84,28,1
2016,8,259,2,85,25,1
2016,8,259,2,86,29,1
2016,8,259,2,87,18,1
2016,8,259,2,88,13,1
2016,8,259,2,89,16,1
2016,8,259,2,90,12,1
2016,8,259,2,91,22,1
2016,8,259,2,92,15,1
2016,8,259,2,93,10,1
2016,8,259,2,94,10,1
2016,8,259,2,95,6,1
2016,8,259,2,96,8,1
2016,8,259,2,97,6,1
2016,8,259,2,98,6,1
2016,8,259,2,99,11,1
2016,8,259,2,100,10,1
2016,8,259,2,101,4,1
2016,8,259,2,102,6,1
2016,8,259,2,103,5,1
2016,8,259,2,104,17,1
2016,8,259,2,105,7,1
2016,8,259,2,106,7,1
2016,8,259,2,107,14,1
2016,8,259,2,108,9,1
2016,8,259,2,109,12,1
2016,8,259,2,110,3,1
2016,8,259,2,111,4,1
2016,8,259,2,112,3,1
2016,8,259,2,113,3,1
2016,8,259,2,114,6,1
2016,8,259,2,115,3,1
2016,8,259,2,116,7,1
2016,8,259,2,117,5,1
2016,8,259,2,118,4,1
2016,8,259,2,119,4,1
2016,8,259,2,120,2,1
2016,8,259,2,121,3,1
2016,8,259,2,122,1,1
2016,8,259,2,123,4,1
2016,8,259,2,124,1,1
2016,8,259,2,125,4,1
2016,8,259,2,126,0,1
2016,8,259,2,127,1,1
2016,8,259,2,128,3,1
2016,8,259,2,129,1,1
2016,8,259,2,130,2,1
2016,8,259,2,131,4,1
2016,8,259,2,132,1,1
2016,8,259,2,133,0,1
2016,8,259,2,134,1,1
2016,8,259,2,135,4,1
2016,8,259,2,136,1,1
2016,8,259,2,137,1,1
2016,8,259,2,138,2,1
2016,8,259,2,139,1,1
2016,8,259,2,140,1,1
2016,8,259,2,141,2,1
2016,8,259,2,142,0,1
2016,8,259,2,143,0,1
2016,8,259,2,144,1,1
2016,8,259,2,145,0,1
2016,8,259,2,146,0,1
2016,8,259,2,147,1,1
2016,8,259,2,148,1,1
2016,8,259,2,149,0,1
2016,8,259,2,150,0,1
2016,8,259,2,151,0,1
2016,8,259,2,152,0,1
2016,8,259,2,153,0,1
2016,8,259,2,154,1,1
2016,8,259,2,155,0,1
2016,8,259,2,156,0,1
2016,8,259,2,157,0,1
2016,8,259,2,158,1,1
2016,8,259,2,159,0,1
2016,8,259,2,160,0,1
2016,8,259,2,161,0,1
2016,8,259,2,162,0,1
2016,8,259,2,163,0,1
2016,8,259,2,164,0,1
2016,8,259,2,165,0,1
2016,8,259,2,166,0,1
2016,8,259,2,167,0,1
2016,8,259,2,168,0,1
2016,8,259,2,169,0,1
2016,8,259,2,170,0,1
2016,8,259,2,171,0,1
2016,8,259,2,172,0,1
2016,8,259,2,173,0,1
2016,8,259,2,174,0,1
2016,8,259,2,175,0,1
2016,8,259,2,176,0,1
2016,8,259,2,177,0,1
2016,8,259,2,178,0,1
2016,8,259,2,179,0,1
2016,8,259,2,180,0,1
2016,8,259,2,181,0,1
2016,8,259,2,182,0,1
2016,8,259,2,183,0,1
2016,8,259,2,184,0,1
2016,8,259,2,185,0,1
2016,8,259,2,186,0,1
2016,8,259,2,187,0,1
2016,8,259,2,188,0,1
2016,8,259,2,189,0,1
2016,8,259,2,190,0,1
2016,8,259,2,191,0,1
2016,8,259,2,192,0,1
2016,8,259,2,193,0,1
2016,8,259,2,194,0,1
2016,8,259,2,195,0,1
2016,8,259,2,196,0,1
2016,8,259,2,197,0,1
2016,8,259,2,198,0,1
2016,8,259,2,199,0,1
2016,8,259,2,200,0,1
2016,11,260,2,1,0,1
2016,11,260,2,2,13,1
2016,11,260,2,3,22,1
2016,11,260,2,4,58,1
2016,11,260,2,5,144,1
2016,11,260,2,6,246,1
2016,11,260,2,7,265,1
2016,11,260,2,8,182,1
2016,11,260,2,9,182,1
2016,11,260,2,10,112,1
2016,11,260,2,11,188,1
2016,11,260,2,12,212,1
2016,11,260,2,13,258,1
2016,11,260,2,14,501,1
2016,11,260,2,15,1039,1
2016,11,260,2,16,1441,1
2016,11,260,2,17,2175,1
2016,11,260,2,18,2680,1
2016,11,260,2,19,2907,1
2016,11,260,2,20,2902,1
2016,11,260,2,21,2792,1
2016,11,260,2,22,2224,1
2016,11,260,2,23,1821,1
2016,11,260,2,24,1319,1
2016,11,260,2,25,957,1
2016,11,260,2,26,690,1
2016,11,260,2,27,500,1
2016,11,260,2,28,417,1
2016,11,260,2,29,329,1
2016,11,260,2,30,225,1
2016,11,260,2,31,194,1
2016,11,260,2,32,143,1
2016,11,260,2,33,118,1
2016,11,260,2,34,131,1
2016,11,260,2,35,149,1
2016,11,260,2,36,142,1
2016,11,260,2,37,175,1
2016,11,260,2,38,284,1
2016,11,260,2,39,350,1
2016,11,260,2,40,464,1
2016,11,260,2,41,568,1
2016,11,260,2,42,766,1
2016,11,260,2,43,897,1
2016,11,260,2,44,1008,1
2016,11,260,2,45,1009,1
2016,11,260,2,46,1029,1
2016,11,260,2,47,921,1
2016,11,260,2,48,987,1
2016,11,260,2,49,883,1
2016,11,260,2,50,751,1
2016,11,260,2,51,633,1
2016,11,260,2,52,537,1
2016,11,260,2,53,467,1
2016,11,260,2,54,352,1
2016,11,260,2,55,309,1
2016,11,260,2,56,240,1
2016,11,260,2,57,223,1
2016,11,260,2,58,165,1
2016,11,260,2,59,177,1
2016,11,260,2,60,142,1
2016,11,260,2,61,129,1
2016,11,260,2,62,144,1
2016,11,260,2,63,121,1
2016,11,260,2,64,128,1
2016,11,260,2,65,119,1
2016,11,260,2,66,121,1
2016,11,260,2,67,135,1
2016,11,260,2,68,125,1
2016,11,260,2,69,122,1
2016,11,260,2,70,141,1
2016,11,260,2,71,148,1
2016,11,260,2,72,169,1
2016,11,260,2,73,165,1
2016,11,260,2,74,128,1
2016,11,260,2,75,137,1
2016,11,260,2,76,138,1
2016,11,260,2,77,151,1
2016,11,260,2,78,121,1
2016,11,260,2,79,121,1
2016,11,260,2,80,115,1
2016,11,260,2,81,114,1
2016,11,260,2,82,114,1
2016,11,260,2,83,72,1
2016,11,260,2,84,65,1
2016,11,260,2,85,75,1
2016,11,260,2,86,61,1
2016,11,260,2,87,54,1
2016,11,260,2,88,48,1
2016,11,260,2,89,38,1
2016,11,260,2,90,40,1
2016,11,260,2,91,31,1
2016,11,260,2,92,25,1
2016,11,260,2,93,24,1
2016,11,260,2,94,24,1
2016,11,260,2,95,6,1
2016,11,260,2,96,5,1
2016,11,260,2,97,9,1
2016,11,260,2,98,11,1
2016,11,260,2,99,10,1
2016,11,260,2,100,9,1
2016,11,260,2,101,8,1
2016,11,260,2,102,4,1
2016,11,260,2,103,13,1
2016,11,260,2,104,3,1
2016,11,260,2,105,7,1
2016,11,260,2,106,6,1
2016,11,260,2,107,3,1
2016,11,260,2,108,1,1
2016,11,260,2,109,1,1
2016,11,260,2,110,2,1
2016,11,260,2,111,2,1
2016,11,260,2,112,2,1
2016,11,260,2,113,2,1
2016,11,260,2,114,6,1
2016,11,260,2,115,4,1
2016,11,260,2,116,4,1
2016,11,260,2,117,2,1
2016,11,260,2,118,5,1
2016,11,260,2,119,2,1
2016,11,260,2,120,3,1
2016,11,260,2,121,1,1
2016,11,260,2,122,0,1
2016,11,260,2,123,3,1
2016,11,260,2,124,1,1
2016,11,260,2,125,1,1
2016,11,260,2,126,1,1
2016,11,260,2,127,1,1
2016,11,260,2,128,1,1
2016,11,260,2,129,1,1
2016,11,260,2,130,0,1
2016,11,260,2,131,0,1
2016,11,260,2,132,0,1
2016,11,260,2,133,0,1
2016,11,260,2,134,1,1
2016,11,260,2,135,2,1
2016,11,260,2,136,0,1
2016,11,260,2,137,1,1
2016,11,260,2,138,1,1
2016,11,260,2,139,0,1
2016,11,260,2,140,1,1
2016,11,260,2,141,0,1
2016,11,260,2,142,0,1
2016,11,260,2,143,0,1
2016,11,260,2,144,0,1
2016,11,260,2,145,0,1
2016,11,260,2,146,1,1
2016,11,260,2,147,0,1
2016,11,260,2,148,0,1
2016,11,260,2,149,0,1
2016,11,260,2,150,1,1
2016,11,260,2,151,0,1
2016,11,260,2,152,0,1
2016,11,260,2,153,0,1
2016,11,260,2,154,0,1
2016,11,260,2,155,0,1
2016,11,260,2,156,0,1
2016,11,260,2,157,0,1
2016,11,260,2,158,0,1
2016,11,260,2,159,0,1
2016,11,260,2,160,0,1
2016,11,260,2,161,0,1
2016,11,260,2,162,0,1
2016,11,260,2,163,0,1
2016,11,260,2,164,0,1
2016,11,260,2,165,0,1
2016,11,260,2,166,0,1
2016,11,260,2,167,0,1
2016,11,260,2,168,0,1
2016,11,260,2,169,0,1
2016,11,260,2,170,0,1
2016,11,260,2,171,0,1
2016,11,260,2,172,0,1
2016,11,260,2,173,0,1
2016,11,260,2,174,0,1
2016,11,260,2,175,0,1
2016,11,260,2,176,0,1
2016,11,260,2,177,0,1
2016,11,260,2,178,0,1
2016,11,260,2,179,0,1
2016,11,260,2,180,0,1
2016,11,260,2,181,0,1
2016,11,260,2,182,0,1
2016,11,260,2,183,0,1
2016,11,260,2,184,0,1
2016,11,260,2,185,0,1
2016,11,260,2,186,0,1
2016,11,260,2,187,0,1
2016,11,260,2,188,0,1
2016,11,260,2,189,0,1
2016,11,260,2,190,0,1
2016,11,260,2,191,0,1
2016,11,260,2,192,0,1
2016,11,260,2,193,0,1
2016,11,260,2,194,0,1
2016,11,260,2,195,0,1
2016,11,260,2,196,0,1
2016,11,260,2,197,0,1
2016,11,260,2,198,0,1
2016,11,260,2,199,0,1
2016,11,260,2,200,0,1
2017,2,261,2,1,0,1
2017,2,261,2,2,0,1
2017,2,261,2,3,13,1
2017,2,261,2,4,26,1
2017,2,261,2,5,79,1
2017,2,261,2,6,336,1
2017,2,261,2,7,697,1
2017,2,261,2,8,727,1
2017,2,261,2,9,593,1
2017,2,261,2,10,381,1
2017,2,261,2,11,373,1
2017,2,261,2,12,424,1
2017,2,261,2,13,372,1
2017,2,261,2,14,406,1
2017,2,261,2,15,367,1
2017,2,261,2,16,359,1
2017,2,261,2,17,444,1
2017,2,261,2,18,807,1
2017,2,261,2,19,1672,1
2017,2,261,2,20,2812,1
2017,2,261,2,21,4185,1
2017,2,261,2,22,4402,1
2017,2,261,2,23,3889,1
2017,2,261,2,24,3105,1
2017,2,261,2,25,2096,1
2017,2,261,2,26,1667,1
2017,2,261,2,27,1185,1
2017,2,261,2,28,947,1
2017,2,261,2,29,782,1
2017,2,261,2,30,586,1
2017,2,261,2,31,434,1
2017,2,261,2,32,365,1
2017,2,261,2,33,267,1
2017,2,261,2,34,209,1
2017,2,261,2,35,205,1
2017,2,261,2,36,131,1
2017,2,261,2,37,127,1
2017,2,261,2,38,153,1
2017,2,261,2,39,169,1
2017,2,261,2,40,211,1
2017,2,261,2,41,240,1
2017,2,261,2,42,335,1
2017,2,261,2,43,463,1
2017,2,261,2,44,528,1
2017,2,261,2,45,663,1
2017,2,261,2,46,755,1
2017,2,261,2,47,833,1
2017,2,261,2,48,1026,1
2017,2,261,2,49,1087,1
2017,2,261,2,50,1118,1
2017,2,261,2,51,993,1
2017,2,261,2,52,1008,1
2017,2,261,2,53,941,1
2017,2,261,2,54,708,1
2017,2,261,2,55,562,1
2017,2,261,2,56,473,1
2017,2,261,2,57,364,1
2017,2,261,2,58,240,1
2017,2,261,2,59,206,1
2017,2,261,2,60,178,1
2017,2,261,2,61,144,1
2017,2,261,2,62,133,1
2017,2,261,2,63,141,1
2017,2,261,2,64,130,1
2017,2,261,2,65,117,1
2017,2,261,2,66,118,1
2017,2,261,2,67,115,1
2017,2,261,2,68,102,1
2017,2,261,2,69,165,1
2017,2,261,2,70,135,1
2017,2,261,2,71,154,1
2017,2,261,2,72,152,1
2017,2,261,2,73,168,1
2017,2,261,2,74,137,1
2017,2,261,2,75,152,1
2017,2,261,2,76,134,1
2017,2,261,2,77,136,1
2017,2,261,2,78,125,1
2017,2,261,2,79,128,1
2017,2,261,2,80,106,1
2017,2,261,2,81,108,1
2017,2,261,2,82,96,1
2017,2,261,2,83,73,1
2017,2,261,2,84,68,1
2017,2,261,2,85,65,1
2017,2,261,2,86,43,1
2017,2,261,2,87,67,1
2017,2,261,2,88,44,1
2017,2,261,2,89,38,1
2017,2,261,2,90,32,1
2017,2,261,2,91,29,1
2017,2,261,2,92,34,1
2017,2,261,2,93,40,1
2017,2,261,2,94,19,1
2017,2,261,2,95,21,1
2017,2,261,2,96,22,1
2017,2,261,2,97,24,1
2017,2,261,2,98,23,1
2017,2,261,2,99,13,1
2017,2,261,2,100,13,1
2017,2,261,2,101,9,1
2017,2,261,2,102,12,1
2017,2,261,2,103,10,1
2017,2,261,2,104,6,1
2017,2,261,2,105,15,1
2017,2,261,2,106,11,1
2017,2,261,2,107,14,1
2017,2,261,2,108,8,1
2017,2,261,2,109,7,1
2017,2,261,2,110,13,1
2017,2,261,2,111,7,1
2017,2,261,2,112,8,1
2017,2,261,2,113,6,1
2017,2,261,2,114,6,1
2017,2,261,2,115,6,1
2017,2,261,2,116,7,1
2017,2,261,2,117,7,1
2017,2,261,2,118,3,1
2017,2,261,2,119,7,1
2017,2,261,2,120,6,1
2017,2,261,2,121,4,1
2017,2,261,2,122,2,1
2017,2,261,2,123,3,1
2017,2,261,2,124,1,1
2017,2,261,2,125,2,1
2017,2,261,2,126,4,1
2017,2,261,2,127,4,1
2017,2,261,2,128,4,1
2017,2,261,2,129,1,1
2017,2,261,2,130,0,1
2017,2,261,2,131,0,1
2017,2,261,2,132,2,1
2017,2,261,2,133,1,1
2017,2,261,2,134,0,1
2017,2,261,2,135,1,1
2017,2,261,2,136,0,1
2017,2,261,2,137,2,1
2017,2,261,2,138,0,1
2017,2,261,2,139,0,1
2017,2,261,2,140,0,1
2017,2,261,2,141,1,1
2017,2,261,2,142,1,1
2017,2,261,2,143,0,1
2017,2,261,2,144,0,1
2017,2,261,2,145,0,1
2017,2,261,2,146,0,1
2017,2,261,2,147,0,1
2017,2,261,2,148,0,1
2017,2,261,2,149,0,1
2017,2,261,2,150,0,1
2017,2,261,2,151,0,1
2017,2,261,2,152,0,1
2017,2,261,2,153,0,1
2017,2,261,2,154,0,1
2017,2,261,2,155,0,1
2017,2,261,2,156,0,1
2017,2,261,2,157,0,1
2017,2,261,2,158,0,1
2017,2,261,2,159,0,1
2017,2,261,2,160,0,1
2017,2,261,2,161,0,1
2017,2,261,2,162,0,1
2017,2,261,2,163,0,1
2017,2,261,2,164,0,1
2017,2,261,2,165,0,1
2017,2,261,2,166,0,1
2017,2,261,2,167,0,1
2017,2,261,2,168,0,1
2017,2,261,2,169,0,1
2017,2,261,2,170,0,1
2017,2,261,2,171,0,1
2017,2,261,2,172,0,1
2017,2,261,2,173,0,1
2017,2,261,2,174,0,1
2017,2,261,2,175,0,1
2017,2,261,2,176,0,1
2017,2,261,2,177,0,1
2017,2,261,2,178,0,1
2017,2,261,2,179,0,1
2017,2,261,2,180,0,1
2017,2,261,2,181,0,1
2017,2,261,2,182,0,1
2017,2,261,2,183,0,1
2017,2,261,2,184,0,1
2017,2,261,2,185,0,1
2017,2,261,2,186,0,1
2017,2,261,2,187,0,1
2017,2,261,2,188,0,1
2017,2,261,2,189,0,1
2017,2,261,2,190,0,1
2017,2,261,2,191,0,1
2017,2,261,2,192,0,1
2017,2,261,2,193,0,1
2017,2,261,2,194,0,1
2017,2,261,2,195,0,1
2017,2,261,2,196,0,1
2017,2,261,2,197,0,1
2017,2,261,2,198,0,1
2017,2,261,2,199,0,1
2017,2,261,2,200,0,1
2017,5,262,2,1,0,1
2017,5,262,2,2,2,1
2017,5,262,2,3,8,1
2017,5,262,2,4,11,1
2017,5,262,2,5,19,1
2017,5,262,2,6,39,1
2017,5,262,2,7,67,1
2017,5,262,2,8,182,1
2017,5,262,2,9,229,1
2017,5,262,2,10,176,1
2017,5,262,2,11,274,1
2017,5,262,2,12,279,1
2017,5,262,2,13,245,1
2017,5,262,2,14,188,1
2017,5,262,2,15,131,1
2017,5,262,2,16,118,1
2017,5,262,2,17,104,1
2017,5,262,2,18,109,1
2017,5,262,2,19,141,1
2017,5,262,2,20,134,1
2017,5,262,2,21,197,1
2017,5,262,2,22,341,1
2017,5,262,2,23,488,1
2017,5,262,2,24,693,1
2017,5,262,2,25,886,1
2017,5,262,2,26,970,1
2017,5,262,2,27,1049,1
2017,5,262,2,28,1158,1
2017,5,262,2,29,1284,1
2017,5,262,2,30,1248,1
2017,5,262,2,31,1115,1
2017,5,262,2,32,1018,1
2017,5,262,2,33,837,1
2017,5,262,2,34,634,1
2017,5,262,2,35,411,1
2017,5,262,2,36,302,1
2017,5,262,2,37,204,1
2017,5,262,2,38,172,1
2017,5,262,2,39,144,1
2017,5,262,2,40,99,1
2017,5,262,2,41,73,1
2017,5,262,2,42,85,1
2017,5,262,2,43,86,1
2017,5,262,2,44,76,1
2017,5,262,2,45,84,1
2017,5,262,2,46,130,1
2017,5,262,2,47,135,1
2017,5,262,2,48,164,1
2017,5,262,2,49,216,1
2017,5,262,2,50,268,1
2017,5,262,2,51,307,1
2017,5,262,2,52,389,1
2017,5,262,2,53,440,1
2017,5,262,2,54,447,1
2017,5,262,2,55,501,1
2017,5,262,2,56,551,1
2017,5,262,2,57,543,1
2017,5,262,2,58,513,1
2017,5,262,2,59,519,1
2017,5,262,2,60,514,1
2017,5,262,2,61,434,1
2017,5,262,2,62,476,1
2017,5,262,2,63,434,1
2017,5,262,2,64,294,1
2017,5,262,2,65,301,1
2017,5,262,2,66,242,1
2017,5,262,2,67,228,1
2017,5,262,2,68,177,1
2017,5,262,2,69,163,1
2017,5,262,2,70,156,1
2017,5,262,2,71,147,1
2017,5,262,2,72,137,1
2017,5,262,2,73,134,1
2017,5,262,2,74,119,1
2017,5,262,2,75,118,1
2017,5,262,2,76,115,1
2017,5,262,2,77,125,1
2017,5,262,2,78,118,1
2017,5,262,2,79,108,1
2017,5,262,2,80,127,1
2017,5,262,2,81,111,1
2017,5,262,2,82,122,1
2017,5,262,2,83,115,1
2017,5,262,2,84,90,1
2017,5,262,2,85,89,1
2017,5,262,2,86,72,1
2017,5,262,2,87,87,1
2017,5,262,2,88,69,1
2017,5,262,2,89,72,1
2017,5,262,2,90,57,1
2017,5,262,2,91,56,1
2017,5,262,2,92,54,1
2017,5,262,2,93,36,1
2017,5,262,2,94,36,1
2017,5,262,2,95,30,1
2017,5,262,2,96,37,1
2017,5,262,2,97,29,1
2017,5,262,2,98,26,1
2017,5,262,2,99,13,1
2017,5,262,2,100,20,1
2017,5,262,2,101,23,1
2017,5,262,2,102,16,1
2017,5,262,2,103,17,1
2017,5,262,2,104,12,1
2017,5,262,2,105,10,1
2017,5,262,2,106,11,1
2017,5,262,2,107,13,1
2017,5,262,2,108,10,1
2017,5,262,2,109,8,1
2017,5,262,2,110,12,1
2017,5,262,2,111,11,1
2017,5,262,2,112,12,1
2017,5,262,2,113,6,1
2017,5,262,2,114,10,1
2017,5,262,2,115,10,1
2017,5,262,2,116,2,1
2017,5,262,2,117,8,1
2017,5,262,2,118,2,1
2017,5,262,2,119,4,1
2017,5,262,2,120,3,1
2017,5,262,2,121,9,1
2017,5,262,2,122,8,1
2017,5,262,2,123,4,1
2017,5,262,2,124,3,1
2017,5,262,2,125,2,1
2017,5,262,2,126,6,1
2017,5,262,2,127,2,1
2017,5,262,2,128,2,1
2017,5,262,2,129,3,1
2017,5,262,2,130,3,1
2017,5,262,2,131,2,1
2017,5,262,2,132,4,1
2017,5,262,2,133,4,1
2017,5,262,2,134,0,1
2017,5,262,2,135,4,1
2017,5,262,2,136,2,1
2017,5,262,2,137,1,1
2017,5,262,2,138,1,1
2017,5,262,2,139,1,1
2017,5,262,2,140,2,1
2017,5,262,2,141,1,1
2017,5,262,2,142,0,1
2017,5,262,2,143,1,1
2017,5,262,2,144,1,1
2017,5,262,2,145,0,1
2017,5,262,2,146,1,1
2017,5,262,2,147,0,1
2017,5,262,2,148,0,1
2017,5,262,2,149,0,1
2017,5,262,2,150,0,1
2017,5,262,2,151,0,1
2017,5,262,2,152,0,1
2017,5,262,2,153,0,1
2017,5,262,2,154,0,1
2017,5,262,2,155,0,1
2017,5,262,2,156,0,1
2017,5,262,2,157,0,1
2017,5,262,2,158,0,1
2017,5,262,2,159,0,1
2017,5,262,2,160,1,1
2017,5,262,2,161,0,1
2017,5,262,2,162,0,1
2017,5,262,2,163,0,1
2017,5,262,2,164,0,1
2017,5,262,2,165,0,1
2017,5,262,2,166,0,1
2017,5,262,2,167,0,1
2017,5,262,2,168,0,1
2017,5,262,2,169,0,1
2017,5,262,2,170,0,1
2017,5,262,2,171,0,1
2017,5,262,2,172,0,1
2017,5,262,2,173,0,1
2017,5,262,2,174,0,1
2017,5,262,2,175,0,1
2017,5,262,2,176,0,1
2017,5,262,2,177,0,1
2017,5,262,2,178,0,1
2017,5,262,2,179,0,1
2017,5,262,2,180,0,1
2017,5,262,2,181,0,1
2017,5,262,2,182,0,1
2017,5,262,2,183,0,1
2017,5,262,2,184,0,1
2017,5,262,2,185,0,1
2017,5,262,2,186,0,1
2017,5,262,2,187,0,1
2017,5,262,2,188,0,1
2017,5,262,2,189,0,1
2017,5,262,2,190,0,1
2017,5,262,2,191,0,1
2017,5,262,2,192,0,1
2017,5,262,2,193,0,1
2017,5,262,2,194,0,1
2017,5,262,2,195,0,1
2017,5,262,2,196,0,1
2017,5,262,2,197,0,1
2017,5,262,2,198,0,1
2017,5,262,2,199,0,1
2017,5,262,2,200,0,1
2017,8,263,2,1,0,1
2017,8,263,2,2,0,1
2017,8,263,2,3,13,1
2017,8,263,2,4,39,1
2017,8,263,2,5,36,1
2017,8,263,2,6,30,1
2017,8,263,2,7,46,1
2017,8,263,2,8,70,1
2017,8,263,2,9,77,1
2017,8,263,2,10,76,1
2017,8,263,2,11,142,1
2017,8,263,2,12,215,1
2017,8,263,2,13,244,1
2017,8,263,2,14,346,1
2017,8,263,2,15,403,1
2017,8,263,2,16,455,1
2017,8,263,2,17,428,1
2017,8,263,2,18,414,1
2017,8,263,2,19,285,1
2017,8,263,2,20,257,1
2017,8,263,2,21,217,1
2017,8,263,2,22,190,1
2017,8,263,2,23,169,1
2017,8,263,2,24,169,1
2017,8,263,2,25,181,1
2017,8,263,2,26,179,1
2017,8,263,2,27,248,1
2017,8,263,2,28,245,1
2017,8,263,2,29,338,1
2017,8,263,2,30,448,1
2017,8,263,2,31,526,1
2017,8,263,2,32,613,1
2017,8,263,2,33,727,1
2017,8,263,2,34,745,1
2017,8,263,2,35,696,1
2017,8,263,2,36,694,1
2017,8,263,2,37,575,1
2017,8,263,2,38,505,1
2017,8,263,2,39,427,1
2017,8,263,2,40,341,1
2017,8,263,2,41,250,1
2017,8,263,2,42,208,1
2017,8,263,2,43,183,1
2017,8,263,2,44,144,1
2017,8,263,2,45,110,1
2017,8,263,2,46,112,1
2017,8,263,2,47,85,1
2017,8,263,2,48,78,1
2017,8,263,2,49,75,1
2017,8,263,2,50,78,1
2017,8,263,2,51,89,1
2017,8,263,2,52,95,1
2017,8,263,2,53,87,1
2017,8,263,2,54,106,1
2017,8,263,2,55,128,1
2017,8,263,2,56,132,1
2017,8,263,2,57,128,1
2017,8,263,2,58,151,1
2017,8,263,2,59,154,1
2017,8,263,2,60,197,1
2017,8,263,2,61,178,1
2017,8,263,2,62,204,1
2017,8,263,2,63,179,1
2017,8,263,2,64,170,1
2017,8,263,2,65,147,1
2017,8,263,2,66,150,1
2017,8,263,2,67,130,1
2017,8,263,2,68,95,1
2017,8,263,2,69,113,1
2017,8,263,2,70,92,1
2017,8,263,2,71,81,1
2017,8,263,2,72,75,1
2017,8,263,2,73,57,1
2017,8,263,2,74,49,1
2017,8,263,2,75,39,1
2017,8,263,2,76,46,1
2017,8,263,2,77,37,1
2017,8,263,2,78,31,1
2017,8,263,2,79,40,1
2017,8,263,2,80,37,1
2017,8,263,2,81,34,1
2017,8,263,2,82,37,1
2017,8,263,2,83,36,1
2017,8,263,2,84,42,1
2017,8,263,2,85,35,1
2017,8,263,2,86,34,1
2017,8,263,2,87,24,1
2017,8,263,2,88,22,1
2017,8,263,2,89,19,1
2017,8,263,2,90,20,1
2017,8,263,2,91,18,1
2017,8,263,2,92,31,1
2017,8,263,2,93,18,1
2017,8,263,2,94,20,1
2017,8,263,2,95,15,1
2017,8,263,2,96,13,1
2017,8,263,2,97,15,1
2017,8,263,2,98,2,1
2017,8,263,2,99,7,1
2017,8,263,2,100,6,1
2017,8,263,2,101,6,1
2017,8,263,2,102,5,1
2017,8,263,2,103,11,1
2017,8,263,2,104,4,1
2017,8,263,2,105,6,1
2017,8,263,2,106,7,1
2017,8,263,2,107,2,1
2017,8,263,2,108,6,1
2017,8,263,2,109,2,1
2017,8,263,2,110,1,1
2017,8,263,2,111,3,1
2017,8,263,2,112,5,1
2017,8,263,2,113,7,1
2017,8,263,2,114,0,1
2017,8,263,2,115,2,1
2017,8,263,2,116,4,1
2017,8,263,2,117,3,1
2017,8,263,2,118,2,1
2017,8,263,2,119,2,1
2017,8,263,2,120,2,1
2017,8,263,2,121,1,1
2017,8,263,2,122,3,1
2017,8,263,2,123,0,1
2017,8,263,2,124,2,1
2017,8,263,2,125,2,1
2017,8,263,2,126,2,1
2017,8,263,2,127,2,1
2017,8,263,2,128,0,1
2017,8,263,2,129,0,1
2017,8,263,2,130,1,1
2017,8,263,2,131,4,1
2017,8,263,2,132,0,1
2017,8,263,2,133,1,1
2017,8,263,2,134,1,1
2017,8,263,2,135,1,1
2017,8,263,2,136,0,1
2017,8,263,2,137,0,1
2017,8,263,2,138,0,1
2017,8,263,2,139,0,1
2017,8,263,2,140,0,1
2017,8,263,2,141,0,1
2017,8,263,2,142,1,1
2017,8,263,2,143,0,1
2017,8,263,2,144,0,1
2017,8,263,2,145,1,1
2017,8,263,2,146,0,1
2017,8,263,2,147,1,1
2017,8,263,2,148,1,1
2017,8,263,2,149,0,1
2017,8,263,2,150,0,1
2017,8,263,2,151,0,1
2017,8,263,2,152,0,1
2017,8,263,2,153,0,1
2017,8,263,2,154,0,1
2017,8,263,2,155,0,1
2017,8,263,2,156,0,1
2017,8,263,2,157,0,1
2017,8,263,2,158,0,1
2017,8,263,2,159,0,1
2017,8,263,2,160,0,1
2017,8,263,2,161,0,1
2017,8,263,2,162,0,1
2017,8,263,2,163,0,1
2017,8,263,2,164,0,1
2017,8,263,2,165,0,1
2017,8,263,2,166,0,1
2017,8,263,2,167,0,1
2017,8,263,2,168,0,1
2017,8,263,2,169,0,1
2017,8,263,2,170,0,1
2017,8,263,2,171,0,1
2017,8,263,2,172,0,1
2017,8,263,2,173,0,1
2017,8,263,2,174,0,1
2017,8,263,2,175,0,1
2017,8,263,2,176,0,1
2017,8,263,2,177,0,1
2017,8,263,2,178,0,1
2017,8,263,2,179,0,1
2017,8,263,2,180,0,1
2017,8,263,2,181,0,1
2017,8,263,2,182,0,1
2017,8,263,2,183,0,1
2017,8,263,2,184,0,1
2017,8,263,2,185,0,1
2017,8,263,2,186,0,1
2017,8,263,2,187,0,1
2017,8,263,2,188,0,1
2017,8,263,2,189,0,1
2017,8,263,2,190,0,1
2017,8,263,2,191,0,1
2017,8,263,2,192,0,1
2017,8,263,2,193,0,1
2017,8,263,2,194,0,1
2017,8,263,2,195,0,1
2017,8,263,2,196,0,1
2017,8,263,2,197,0,1
2017,8,263,2,198,0,1
2017,8,263,2,199,0,1
2017,8,263,2,200,0,1
2017,11,264,2,1,0,1
2017,11,264,2,2,2,1
2017,11,264,2,3,12,1
2017,11,264,2,4,53,1
2017,11,264,2,5,265,1
